Timestamp,Activity_Count,mod7,Hour,Minute,DayOfWeek,Weekend
2025-04-09 22:20:00,1,2,22,20,2,False
2025-04-09 22:30:00,0,3,22,30,2,False
2025-04-09 22:40:00,0,4,22,40,2,False
2025-04-09 22:50:00,0,5,22,50,2,False
2025-04-09 23:00:00,0,6,23,0,2,False
2025-04-09 23:30:00,0,2,23,30,2,False
2025-04-09 23:40:00,0,3,23,40,2,False
2025-04-09 23:50:00,0,4,23,50,2,False
2025-04-10 00:00:00,0,5,0,0,3,False
2025-04-10 00:10:00,0,6,0,10,3,False
2025-04-10 00:40:00,0,2,0,40,3,False
2025-04-10 00:50:00,0,3,0,50,3,False
2025-04-10 01:00:00,0,4,1,0,3,False
2025-04-10 01:10:00,0,5,1,10,3,False
2025-04-10 01:20:00,0,6,1,20,3,False
2025-04-10 01:50:00,0,2,1,50,3,False
2025-04-10 02:00:00,0,3,2,0,3,False
2025-04-10 02:10:00,0,4,2,10,3,False
2025-04-10 02:20:00,0,5,2,20,3,False
2025-04-10 02:30:00,0,6,2,30,3,False
2025-04-10 03:00:00,0,2,3,0,3,False
2025-04-10 03:10:00,0,3,3,10,3,False
2025-04-10 03:20:00,0,4,3,20,3,False
2025-04-10 03:30:00,0,5,3,30,3,False
2025-04-10 03:40:00,0,6,3,40,3,False
2025-04-10 04:10:00,0,2,4,10,3,False
2025-04-10 04:20:00,0,3,4,20,3,False
2025-04-10 04:30:00,1,4,4,30,3,False
2025-04-10 04:40:00,0,5,4,40,3,False
2025-04-10 04:50:00,0,6,4,50,3,False
2025-04-10 05:20:00,0,2,5,20,3,False
2025-04-10 05:30:00,0,3,5,30,3,False
2025-04-10 05:40:00,0,4,5,40,3,False
2025-04-10 05:50:00,0,5,5,50,3,False
2025-04-10 06:00:00,0,6,6,0,3,False
2025-04-10 06:30:00,0,2,6,30,3,False
2025-04-10 06:40:00,1,3,6,40,3,False
2025-04-10 06:50:00,0,4,6,50,3,False
2025-04-10 07:00:00,1,5,7,0,3,False
2025-04-10 07:10:00,0,6,7,10,3,False
2025-04-10 07:40:00,0,2,7,40,3,False
2025-04-10 07:50:00,0,3,7,50,3,False
2025-04-10 08:00:00,0,4,8,0,3,False
2025-04-10 08:10:00,0,5,8,10,3,False
2025-04-10 08:20:00,0,6,8,20,3,False
2025-04-10 08:50:00,0,2,8,50,3,False
2025-04-10 09:00:00,3,3,9,0,3,False
2025-04-10 09:10:00,2,4,9,10,3,False
2025-04-10 09:20:00,2,5,9,20,3,False
2025-04-10 09:30:00,1,6,9,30,3,False
2025-04-10 10:00:00,0,2,10,0,3,False
2025-04-10 10:10:00,1,3,10,10,3,False
2025-04-10 10:20:00,3,4,10,20,3,False
2025-04-10 10:30:00,1,5,10,30,3,False
2025-04-10 10:40:00,2,6,10,40,3,False
2025-04-10 11:10:00,1,2,11,10,3,False
2025-04-10 11:20:00,2,3,11,20,3,False
2025-04-10 11:30:00,13,4,11,30,3,False
2025-04-10 11:40:00,4,5,11,40,3,False
2025-04-10 11:50:00,10,6,11,50,3,False
2025-04-10 12:20:00,9,2,12,20,3,False
2025-04-10 12:30:00,8,3,12,30,3,False
2025-04-10 12:40:00,48,4,12,40,3,False
2025-04-10 12:50:00,3,5,12,50,3,False
2025-04-10 13:00:00,4,6,13,0,3,False
2025-04-10 13:30:00,0,2,13,30,3,False
2025-04-10 13:40:00,1,3,13,40,3,False
2025-04-10 13:50:00,1,4,13,50,3,False
2025-04-10 14:00:00,19,5,14,0,3,False
2025-04-10 14:10:00,51,6,14,10,3,False
2025-04-10 14:40:00,15,2,14,40,3,False
2025-04-10 14:50:00,0,3,14,50,3,False
2025-04-10 15:00:00,34,4,15,0,3,False
2025-04-10 15:10:00,72,5,15,10,3,False
2025-04-10 15:20:00,1,6,15,20,3,False
2025-04-10 15:50:00,0,2,15,50,3,False
2025-04-10 16:00:00,8,3,16,0,3,False
2025-04-10 16:10:00,38,4,16,10,3,False
2025-04-10 16:20:00,29,5,16,20,3,False
2025-04-10 16:30:00,4,6,16,30,3,False
2025-04-10 17:00:00,67,2,17,0,3,False
2025-04-10 17:10:00,11,3,17,10,3,False
2025-04-10 17:20:00,13,4,17,20,3,False
2025-04-10 17:30:00,3,5,17,30,3,False
2025-04-10 17:40:00,26,6,17,40,3,False
2025-04-10 18:10:00,109,2,18,10,3,False
2025-04-10 18:20:00,78,3,18,20,3,False
2025-04-10 18:30:00,26,4,18,30,3,False
2025-04-10 18:40:00,27,5,18,40,3,False
2025-04-10 18:50:00,23,6,18,50,3,False
2025-04-10 19:20:00,8,2,19,20,3,False
2025-04-10 19:30:00,14,3,19,30,3,False
2025-04-10 19:40:00,11,4,19,40,3,False
2025-04-10 19:50:00,5,5,19,50,3,False
2025-04-10 20:00:00,34,6,20,0,3,False
2025-04-10 20:30:00,10,2,20,30,3,False
2025-04-10 20:40:00,78,3,20,40,3,False
2025-04-10 20:50:00,45,4,20,50,3,False
2025-04-10 21:00:00,17,5,21,0,3,False
2025-04-10 21:10:00,4,6,21,10,3,False
2025-04-10 21:40:00,254,2,21,40,3,False
2025-04-10 21:50:00,133,3,21,50,3,False
2025-04-10 22:00:00,116,4,22,0,3,False
2025-04-10 22:10:00,218,5,22,10,3,False
2025-04-10 22:20:00,391,6,22,20,3,False
2025-04-10 22:50:00,101,2,22,50,3,False
2025-04-10 23:00:00,1,3,23,0,3,False
2025-04-10 23:10:00,315,4,23,10,3,False
2025-04-10 23:20:00,106,5,23,20,3,False
2025-04-10 23:30:00,0,6,23,30,3,False
2025-04-11 00:00:00,0,2,0,0,4,False
2025-04-11 00:10:00,4,3,0,10,4,False
2025-04-11 00:20:00,0,4,0,20,4,False
2025-04-11 00:30:00,0,5,0,30,4,False
2025-04-11 00:40:00,0,6,0,40,4,False
2025-04-11 01:10:00,0,2,1,10,4,False
2025-04-11 01:20:00,0,3,1,20,4,False
2025-04-11 01:30:00,0,4,1,30,4,False
2025-04-11 01:40:00,0,5,1,40,4,False
2025-04-11 01:50:00,0,6,1,50,4,False
2025-04-11 02:20:00,0,2,2,20,4,False
2025-04-11 02:30:00,0,3,2,30,4,False
2025-04-11 02:40:00,0,4,2,40,4,False
2025-04-11 02:50:00,0,5,2,50,4,False
2025-04-11 03:00:00,0,6,3,0,4,False
2025-04-11 03:30:00,0,2,3,30,4,False
2025-04-11 03:40:00,0,3,3,40,4,False
2025-04-11 03:50:00,0,4,3,50,4,False
2025-04-11 04:00:00,0,5,4,0,4,False
2025-04-11 04:10:00,0,6,4,10,4,False
2025-04-11 04:40:00,0,2,4,40,4,False
2025-04-11 04:50:00,0,3,4,50,4,False
2025-04-11 05:00:00,0,4,5,0,4,False
2025-04-11 05:10:00,0,5,5,10,4,False
2025-04-11 05:20:00,0,6,5,20,4,False
2025-04-11 05:50:00,0,2,5,50,4,False
2025-04-11 06:00:00,0,3,6,0,4,False
2025-04-11 06:10:00,0,4,6,10,4,False
2025-04-11 06:20:00,0,5,6,20,4,False
2025-04-11 06:30:00,0,6,6,30,4,False
2025-04-11 07:00:00,0,2,7,0,4,False
2025-04-11 07:10:00,0,3,7,10,4,False
2025-04-11 07:20:00,0,4,7,20,4,False
2025-04-11 07:30:00,11,5,7,30,4,False
2025-04-11 07:40:00,1,6,7,40,4,False
2025-04-11 08:10:00,1,2,8,10,4,False
2025-04-11 08:20:00,1,3,8,20,4,False
2025-04-11 08:30:00,0,4,8,30,4,False
2025-04-11 08:40:00,0,5,8,40,4,False
2025-04-11 08:50:00,2,6,8,50,4,False
2025-04-11 09:20:00,1,2,9,20,4,False
2025-04-11 09:30:00,0,3,9,30,4,False
2025-04-11 09:40:00,1,4,9,40,4,False
2025-04-11 09:50:00,1,5,9,50,4,False
2025-04-11 10:00:00,135,6,10,0,4,False
2025-04-11 10:30:00,423,2,10,30,4,False
2025-04-11 10:40:00,435,3,10,40,4,False
2025-04-11 10:50:00,141,4,10,50,4,False
2025-04-11 11:00:00,71,5,11,0,4,False
2025-04-11 11:10:00,34,6,11,10,4,False
2025-04-11 11:40:00,3,2,11,40,4,False
2025-04-11 11:50:00,15,3,11,50,4,False
2025-04-11 12:00:00,2,4,12,0,4,False
2025-04-11 12:10:00,3,5,12,10,4,False
2025-04-11 12:20:00,5,6,12,20,4,False
2025-04-11 12:50:00,4,2,12,50,4,False
2025-04-11 13:00:00,2,3,13,0,4,False
2025-04-11 13:10:00,4,4,13,10,4,False
2025-04-11 13:20:00,1,5,13,20,4,False
2025-04-11 13:30:00,2,6,13,30,4,False
2025-04-11 14:00:00,0,2,14,0,4,False
2025-04-11 14:10:00,0,3,14,10,4,False
2025-04-11 14:20:00,0,4,14,20,4,False
2025-04-11 14:30:00,1,5,14,30,4,False
2025-04-11 14:40:00,0,6,14,40,4,False
2025-04-11 15:10:00,0,2,15,10,4,False
2025-04-11 15:20:00,0,3,15,20,4,False
2025-04-11 15:30:00,39,4,15,30,4,False
2025-04-11 15:40:00,1,5,15,40,4,False
2025-04-11 15:50:00,1,6,15,50,4,False
2025-04-11 16:20:00,0,2,16,20,4,False
2025-04-11 16:30:00,1,3,16,30,4,False
2025-04-11 16:40:00,1,4,16,40,4,False
2025-04-11 16:50:00,0,5,16,50,4,False
2025-04-11 17:00:00,0,6,17,0,4,False
2025-04-11 17:30:00,10,2,17,30,4,False
2025-04-11 17:40:00,3,3,17,40,4,False
2025-04-11 17:50:00,6,4,17,50,4,False
2025-04-11 18:00:00,0,5,18,0,4,False
2025-04-11 18:10:00,0,6,18,10,4,False
2025-04-11 18:40:00,3,2,18,40,4,False
2025-04-11 18:50:00,2,3,18,50,4,False
2025-04-11 19:00:00,228,4,19,0,4,False
2025-04-11 19:10:00,3,5,19,10,4,False
2025-04-11 19:20:00,2,6,19,20,4,False
2025-04-11 19:50:00,0,2,19,50,4,False
2025-04-11 20:00:00,0,3,20,0,4,False
2025-04-11 20:10:00,0,4,20,10,4,False
2025-04-11 20:20:00,0,5,20,20,4,False
2025-04-11 20:30:00,0,6,20,30,4,False
2025-04-11 21:00:00,0,2,21,0,4,False
2025-04-11 21:10:00,1,3,21,10,4,False
2025-04-11 21:20:00,0,4,21,20,4,False
2025-04-11 21:30:00,0,5,21,30,4,False
2025-04-11 21:40:00,0,6,21,40,4,False
2025-04-11 22:10:00,0,2,22,10,4,False
2025-04-11 22:20:00,0,3,22,20,4,False
2025-04-11 22:30:00,0,4,22,30,4,False
2025-04-11 22:40:00,0,5,22,40,4,False
2025-04-11 22:50:00,0,6,22,50,4,False
2025-04-11 23:20:00,0,2,23,20,4,False
2025-04-11 23:30:00,0,3,23,30,4,False
2025-04-11 23:40:00,0,4,23,40,4,False
2025-04-11 23:50:00,0,5,23,50,4,False
2025-04-12 00:00:00,0,6,0,0,5,True
2025-04-12 00:30:00,0,2,0,30,5,True
2025-04-12 00:40:00,0,3,0,40,5,True
2025-04-12 00:50:00,0,4,0,50,5,True
2025-04-12 01:00:00,0,5,1,0,5,True
2025-04-12 01:10:00,0,6,1,10,5,True
2025-04-12 01:40:00,0,2,1,40,5,True
2025-04-12 01:50:00,0,3,1,50,5,True
2025-04-12 02:00:00,0,4,2,0,5,True
2025-04-12 02:10:00,0,5,2,10,5,True
2025-04-12 02:20:00,0,6,2,20,5,True
2025-04-12 02:50:00,0,2,2,50,5,True
2025-04-12 03:00:00,0,3,3,0,5,True
2025-04-12 03:10:00,0,4,3,10,5,True
2025-04-12 03:20:00,0,5,3,20,5,True
2025-04-12 03:30:00,0,6,3,30,5,True
2025-04-12 04:00:00,0,2,4,0,5,True
2025-04-12 04:10:00,0,3,4,10,5,True
2025-04-12 04:20:00,0,4,4,20,5,True
2025-04-12 04:30:00,0,5,4,30,5,True
2025-04-12 04:40:00,0,6,4,40,5,True
2025-04-12 05:10:00,0,2,5,10,5,True
2025-04-12 05:20:00,0,3,5,20,5,True
2025-04-12 05:30:00,0,4,5,30,5,True
2025-04-12 05:40:00,0,5,5,40,5,True
2025-04-12 05:50:00,0,6,5,50,5,True
2025-04-12 06:20:00,0,2,6,20,5,True
2025-04-12 06:30:00,0,3,6,30,5,True
2025-04-12 06:40:00,0,4,6,40,5,True
2025-04-12 06:50:00,0,5,6,50,5,True
2025-04-12 07:00:00,0,6,7,0,5,True
2025-04-12 07:30:00,0,2,7,30,5,True
2025-04-12 07:40:00,0,3,7,40,5,True
2025-04-12 07:50:00,0,4,7,50,5,True
2025-04-12 08:00:00,0,5,8,0,5,True
2025-04-12 08:10:00,0,6,8,10,5,True
2025-04-12 08:40:00,0,2,8,40,5,True
2025-04-12 08:50:00,0,3,8,50,5,True
2025-04-12 09:00:00,0,4,9,0,5,True
2025-04-12 09:10:00,0,5,9,10,5,True
2025-04-12 09:20:00,0,6,9,20,5,True
2025-04-12 09:50:00,0,2,9,50,5,True
2025-04-12 10:00:00,0,3,10,0,5,True
2025-04-12 10:10:00,0,4,10,10,5,True
2025-04-12 10:20:00,0,5,10,20,5,True
2025-04-12 10:30:00,0,6,10,30,5,True
2025-04-12 11:00:00,0,2,11,0,5,True
2025-04-12 11:10:00,0,3,11,10,5,True
2025-04-12 11:20:00,0,4,11,20,5,True
2025-04-12 11:30:00,0,5,11,30,5,True
2025-04-12 11:40:00,0,6,11,40,5,True
2025-04-12 12:10:00,0,2,12,10,5,True
2025-04-12 12:20:00,0,3,12,20,5,True
2025-04-12 12:30:00,0,4,12,30,5,True
2025-04-12 12:40:00,0,5,12,40,5,True
2025-04-12 12:50:00,13,6,12,50,5,True
2025-04-12 13:20:00,16,2,13,20,5,True
2025-04-12 13:30:00,16,3,13,30,5,True
2025-04-12 13:40:00,5,4,13,40,5,True
2025-04-12 13:50:00,2,5,13,50,5,True
2025-04-12 14:00:00,6,6,14,0,5,True
